WBA91_AP_ET	WBA 91 Almonds and pistachios ET
WBA91_CO_ET	WBA 91 Cotton ET
WBA91_CR_ET	WBA 91 Corn ET
WBA91_CU_ET	WBA 91 Cucurbits ET
WBA91_DB_ET	WBA 91 Dry beans ET
WBA91_FI_ET	WBA 91 Other field crops ET
WBA91_GR_ET	WBA 91 Grain ET
WBA91_ID_ET	WBA91_ID_ET
WBA91_NV_ET	WBA 91 Native vegetation ET
WBA91_OG_ET	WBA 91 Onions and garlic ET
WBA91_OR_ET	WBA 91 Other deciduous ET
WBA91_PA_ET	WBA 91 Pasture ET
WBA91_PO_ET	WBA 91 Potatoes ET
WBA91_RF_ET	WBA91_RF_ET
WBA91_RI_ET	WBA 91 Rice ET
WBA91_RV_ET	WBA91_RV_ET
WBA91_SB_ET	WBA 91 Sugar beets ET
WBA91_SF_ET	WBA 91 Safflower ET
WBA91_SL_ET	WBA91_SL_ET
WBA91_SO_ET	WBA 91 Sub-tropical ET
WBA91_TH_ET	WBA 91 Tomatoes (hand-picked) ET
WBA91_TM_ET	WBA 91 Tomatoes (machine-picked) ET
WBA91_TR_ET	WBA 91 Other truck ET
WBA91_UR_ET	WBA 91 Urban ET
WBA91_VI_ET	WBA 91 Vineyards ET
